file_name,Q_port1,Q_port2,coupling_coefficient,bandwidth_13_Hz,bandwidth_23_Hz,group_delay_13_s,group_delay_23_s,min_insertion_loss_13_dB,min_insertion_loss_23_dB
device_0495__Sparams.csv,485.3903773777362,272.27862430176293,-0.18142694556615532,20000000000.0,100000000000.0,4.72567090215082e-12,3.0164489609069797e-12,-11.534684716628076,-3.5218251767706805
device_0496__Sparams.csv,376.24539419392784,332.4235137265873,-0.4002056331590643,80000000000.0,100000000000.0,3.791286932894412e-12,2.8271145045020567e-12,-7.438922050499555,-3.5218251767706805
device_0497__Sparams.csv,357.1275193779411,313.6347697042637,-0.40921596279480993,90000000000.0,100000000000.0,4.104183308856158e-12,2.988384033585244e-12,-6.8078221375811925,-3.5218251767706805
device_0498__Sparams.csv,368.3027491519003,304.79603627232757,-0.4397123440522681,80000000000.0,100000000000.0,4.284884253997809e-12,3.1569362801149327e-12,-7.7475643240842915,-3.5218251767706805
device_0499__Sparams.csv,444.39440542019565,405.4624155663698,-0.8,100000000000.0,100000000000.0,3.1282071523502556e-12,2.1107070686954712e-12,-5.449517535920654,-3.5218251767706805
device_0500__Sparams.csv,365.3845985927975,323.2542320152448,-0.6,100000000000.0,100000000000.0,3.605362661915326e-12,2.4838531434235655e-12,-6.145968156244739,-3.5218251767706805
device_0501__Sparams.csv,469.02415561392206,308.66906451212634,0.1546711383672378,100000000000.0,80000000000.0,6.710761617123994e-12,2.9171904688442058e-12,-9.298051551871337,-9.19873939237679
device_0502__Sparams.csv,370.41438151564654,354.1254378862554,-0.40982624435381787,100000000000.0,100000000000.0,4.121355620090798e-12,2.923946110880443e-12,-6.0751302034694294,-3.5218251767706805
device_0503__Sparams.csv,396.2741976691663,374.01570997040267,0.14998711168032583,100000000000.0,70000000000.0,7.837901818185533e-12,2.1535154152642862e-12,-8.93277831577474,-10.037266319869447
device_0504__Sparams.csv,399.4695615265716,300.2191759693764,-0.42377025919189626,60000000000.0,100000000000.0,3.944542051168217e-12,3.1522657476840306e-12,-8.35266669786325,-3.5218251767706805
device_0505__Sparams.csv,445.34976796657895,300.83364417884275,-0.09910879818385482,30000000000.0,90000000000.0,4.400414546429894e-12,2.543250373132211e-12,-11.116866659705963,-3.5218251767706805
device_0506__Sparams.csv,346.97495207221925,298.2474609544643,-0.4262835791330658,80000000000.0,100000000000.0,4.155268792027753e-12,2.9948252909749237e-12,-7.850218481426982,-3.5218251767706805
device_0507__Sparams.csv,454.1992598307344,303.60431212841974,-0.3180277255969745,50000000000.0,100000000000.0,4.491481487423952e-12,3.5284549451772943e-12,-10.937661419123136,-4.2200735438418
device_0508__Sparams.csv,366.7292920531519,290.39959029329975,-0.2584438730165967,80000000000.0,100000000000.0,4.4833532647117074e-12,3.2316531743419775e-12,-7.650790109650567,-3.871443445714675
device_0509__Sparams.csv,583.7332196967636,411.0455674198188,0.1385399736367393,20000000000.0,70000000000.0,6.833336787980512e-12,3.3862067794864723e-12,-13.351542206513436,-14.984610625490845
device_0510__Sparams.csv,487.8849390537808,329.6670218707546,0.0815823513173978,100000000000.0,70000000000.0,7.270645780874985e-12,1.388889902193798e-12,-10.230152393049751,-13.610448287884251
device_0511__Sparams.csv,474.46802049972223,264.6225538806692,-0.15188690209526218,30000000000.0,90000000000.0,5.2497775061342055e-12,2.993985151742742e-12,-9.743007397932326,-4.195660511068795
device_0512__Sparams.csv,407.41022378178104,297.59801735664973,-0.2536706857589631,70000000000.0,100000000000.0,4.234953597653677e-12,3.2665920001814293e-12,-8.097701814742269,-3.7909557990275196
device_0513__Sparams.csv,567.6111402403251,374.6847730219793,-0.04559135010680586,20000000000.0,80000000000.0,5.594300276762066e-12,3.6055900103873127e-12,-12.511423517038711,-6.5843502676568475
device_0514__Sparams.csv,465.5659869627209,247.16838975064863,-0.13965149737745725,30000000000.0,90000000000.0,4.938804100259121e-12,3.0194725549084854e-12,-11.54604975666101,-3.5218251767706805
device_0515__Sparams.csv,477.2206041768882,314.8725711293564,-0.30306675407663436,50000000000.0,100000000000.0,4.352042829383053e-12,3.4633451438953637e-12,-10.457500931095007,-4.208552637379325
device_0516__Sparams.csv,528.6100079451317,285.8124323088542,0.09637706091875713,20000000000.0,90000000000.0,5.712082685218029e-12,3.3067683895592293e-12,-10.412752509721372,-5.549242067062959
device_0517__Sparams.csv,467.042955783195,256.0674197949285,-0.09449791752005154,30000000000.0,90000000000.0,5.325304463720749e-12,2.970602043146273e-12,-9.355995627722596,-4.098639664457483
device_0518__Sparams.csv,505.0495611731702,267.4589530771382,0.042019180911916754,20000000000.0,90000000000.0,5.2627733498903595e-12,3.241532083206894e-12,-10.894856004689316,-4.47556679715811
device_0519__Sparams.csv,465.2282244398579,285.4152765736459,0.11190315929282187,100000000000.0,80000000000.0,6.202199912164704e-12,3.0692646962093193e-12,-7.988193936670904,-8.104493865431476
device_0520__Sparams.csv,452.10948440319584,398.9620150144428,-0.8001157200858536,100000000000.0,100000000000.0,3.0053977955932975e-12,2.012913912153301e-12,-5.26859328233186,-3.5218251767706805
device_0521__Sparams.csv,475.64291279497553,248.19755187041568,-0.19235677705542759,20000000000.0,90000000000.0,4.812312776013873e-12,3.0607615794024455e-12,-12.646559732867637,-3.5218251767706805
device_0522__Sparams.csv,402.0490025496182,302.7728869954332,-0.29313458619739535,40000000000.0,90000000000.0,4.260045837368743e-12,2.343490729712428e-12,-11.580776809594056,-3.5218251767706805
device_0523__Sparams.csv,480.49400671179194,254.00551402888044,-0.23827706018304987,30000000000.0,100000000000.0,5.148657929617682e-12,3.0358510969762878e-12,-13.93659647689457,-3.5218251767706805
device_0524__Sparams.csv,424.8960559673552,392.19832173497946,-0.6,100000000000.0,100000000000.0,3.5667129346160687e-12,2.525973622841679e-12,-6.090770951373789,-3.5218251767706805
device_0525__Sparams.csv,417.5008856867772,404.1339120873725,-0.8,100000000000.0,100000000000.0,3.3165751148342185e-12,2.1678429672635577e-12,-5.2331512723938225,-3.5218251767706805
device_0526__Sparams.csv,410.8377705075827,316.94306985189615,-0.23518475009260342,30000000000.0,90000000000.0,3.776542202879873e-12,2.2082250345161133e-12,-11.688080392259373,-3.5218251767706805
device_0527__Sparams.csv,501.96616125911135,424.1889095333486,-0.6,80000000000.0,100000000000.0,3.335780510233316e-12,2.5444531749303362e-12,-6.980317363609703,-3.5218251767706805
device_0528__Sparams.csv,550.7751615816685,344.83800644697766,0.08131733721776158,100000000000.0,70000000000.0,6.023767936127708e-12,3.5191319237025612e-12,-11.218854597415834,-7.1584194775180645
device_0529__Sparams.csv,482.71694021771,326.3433098228105,0.12443697488484382,100000000000.0,80000000000.0,6.849339267943932e-12,2.8647319995920275e-12,-9.336231201366498,-10.120297864788173
device_0530__Sparams.csv,496.213356074384,289.1300258093948,0.05214813254460935,20000000000.0,90000000000.0,5.674268769283695e-12,3.260481328402319e-12,-9.56750626988983,-6.146384012360526
device_0531__Sparams.csv,333.9657491468815,317.24039213368985,-0.6,100000000000.0,100000000000.0,3.8044679946700115e-12,2.5810214664447394e-12,-6.155725054813849,-3.5218251767706805
device_0532__Sparams.csv,406.0433839648753,376.4815209978624,-0.6007558441602023,100000000000.0,100000000000.0,3.3552787240223903e-12,2.219054436502298e-12,-5.763238169506982,-3.5218251767706805
device_0533__Sparams.csv,429.1017647893848,336.8138311743939,-0.4229027522339995,60000000000.0,100000000000.0,3.834179981615347e-12,3.031596646214869e-12,-8.688189722855345,-3.5218251767706805
device_0534__Sparams.csv,386.7650734466133,325.913303770756,-0.6,80000000000.0,100000000000.0,3.5596890054530585e-12,2.6467009318235548e-12,-7.365219593359806,-3.5218251767706805
device_0535__Sparams.csv,534.9172900256614,339.9499489734027,0.029267991319614904,100000000000.0,80000000000.0,6.519049666119942e-12,3.3810450327777983e-12,-10.380510703979056,-10.92759631032477
device_0536__Sparams.csv,433.4326888812844,270.72448499725465,-0.30855860266966006,30000000000.0,100000000000.0,4.2632946046635824e-12,2.6167294791090488e-12,-11.219908122178172,-3.5218251767706805
device_0537__Sparams.csv,506.9436271462608,343.46266491079245,0.09514849204331864,100000000000.0,80000000000.0,6.638817808106077e-12,3.0145448130235833e-12,-8.512224099306152,-10.349715130968889
device_0538__Sparams.csv,437.85467982700266,255.52470425327294,-0.21164992422832657,50000000000.0,100000000000.0,4.5015504923431144e-12,3.6498874767248885e-12,-7.8828017874205685,-4.072295365475152
device_0539__Sparams.csv,429.3453977387572,263.9543126936079,-0.21167637616681673,70000000000.0,90000000000.0,4.698034036770694e-12,3.642400340789089e-12,-7.189470797163424,-4.760228764641932
device_0540__Sparams.csv,492.9518450178887,263.68259376712484,-0.18698935823971438,20000000000.0,100000000000.0,4.804855965919565e-12,3.114551385492473e-12,-11.80040099486358,-3.5218251767706805
device_0541__Sparams.csv,438.601025039812,313.40321983047767,-0.2821391037876204,70000000000.0,90000000000.0,4.786344564905452e-12,3.588022288964871e-12,-8.35190960920341,-5.497351174647189
device_0542__Sparams.csv,475.8078509291964,256.95652729519577,-0.2070093556104721,20000000000.0,90000000000.0,5.028712372503305e-12,3.1227617471716955e-12,-12.053506892542675,-3.892948629710617
device_0543__Sparams.csv,492.7162061859709,320.8980669478427,0.09836575408792297,100000000000.0,70000000000.0,6.985813829406782e-12,2.8529981507284527e-12,-10.825088914082407,-11.980280271699863
device_0544__Sparams.csv,422.28789838349894,254.611665284511,-0.000696681815739808,80000000000.0,90000000000.0,4.792844696152107e-12,3.7151851038306585e-12,-6.963069967705582,-4.921255082552179
device_0545__Sparams.csv,411.5002009974179,297.92089531358937,-0.21758615850112797,70000000000.0,100000000000.0,4.297564404386468e-12,3.3107742191582854e-12,-7.385177452781538,-3.5218251767706805
device_0546__Sparams.csv,482.44498546025227,249.82455628520336,-0.13969727770954424,20000000000.0,90000000000.0,4.735060929415859e-12,3.0246048498054924e-12,-11.841025958912965,-3.5218251767706805
device_0547__Sparams.csv,466.3940932234308,257.9265951563034,-0.096617467221941,40000000000.0,90000000000.0,5.441111483735818e-12,2.921476609945266e-12,-8.716981767856254,-4.405012255617875
device_0548__Sparams.csv,437.28941530363244,319.2109998032488,-0.28165336846548844,30000000000.0,100000000000.0,4.029229480974555e-12,2.4241763023223424e-12,-11.742270608085379,-3.5218251767706805
device_0549__Sparams.csv,466.6598105065446,253.85732514748196,-0.11707479311054944,30000000000.0,100000000000.0,5.052710524658452e-12,2.8231402113283012e-12,-9.098468552851465,-3.5437544499449607
device_0550__Sparams.csv,428.23741756551965,351.27673785879495,-0.59997402087321,70000000000.0,100000000000.0,3.603506495344451e-12,2.7925319743383698e-12,-7.701584524767764,-3.5218251767706805
device_0551__Sparams.csv,453.036732738105,396.34090628422405,-1.0,100000000000.0,100000000000.0,2.8190636651671877e-12,1.9228461236735377e-12,-4.979384080317663,-3.5218251767706805
device_0552__Sparams.csv,523.1669588043251,349.40284179138166,0.09451775936198509,100000000000.0,70000000000.0,6.789279492176065e-12,2.949214729587828e-12,-8.955360910835084,-11.04897844771849
device_0553__Sparams.csv,389.7153962549167,324.89798079420484,-0.43539000786386994,80000000000.0,100000000000.0,4.225530500523261e-12,3.1786718633573506e-12,-7.19121536336615,-3.96152038377803
device_0554__Sparams.csv,391.6410240275684,305.1468139378214,-0.20982461229652288,90000000000.0,100000000000.0,4.2042618748090065e-12,3.204139135611849e-12,-6.773376935651782,-3.5218251767706805
device_0555__Sparams.csv,459.4776686546262,249.77381610486984,-0.05252742354500204,100000000000.0,90000000000.0,5.497999165703107e-12,2.914824529642689e-12,-8.89336000924796,-4.340510866907994
device_0556__Sparams.csv,409.7147340749721,337.10031392650666,-0.6,70000000000.0,100000000000.0,3.464471447028531e-12,2.6355043311845595e-12,-7.349457075493023,-3.5218251767706805
device_0557__Sparams.csv,437.05557087455696,398.12914970855843,-0.8,100000000000.0,100000000000.0,3.2871547563687003e-12,2.2245046187869926e-12,-5.7275618102976535,-3.5218251767706805
device_0558__Sparams.csv,501.84777458553486,264.3868604641018,0.01155007598699061,20000000000.0,80000000000.0,5.067173159891913e-12,3.2399599090829635e-12,-12.205735315560746,-3.723289307846783
device_0559__Sparams.csv,364.51113921782655,317.6082947593586,-0.40077276153795954,80000000000.0,100000000000.0,3.7087261425814015e-12,2.7746363399619463e-12,-7.306317330218532,-3.5218251767706805
device_0560__Sparams.csv,470.84749476989396,251.50229694643951,-0.24444193106553827,20000000000.0,100000000000.0,4.893875488692869e-12,3.044421565727723e-12,-15.011802753109343,-3.5218251767706805
device_0561__Sparams.csv,568.8342299895971,364.5548968445015,-0.007147909536147324,20000000000.0,80000000000.0,6.2224804471639024e-12,3.777898813340346e-12,-13.082387678252896,-9.483507200797161
device_0562__Sparams.csv,468.74100518720775,258.90673363772447,-0.15827388424397487,30000000000.0,90000000000.0,5.616619613201957e-12,3.1209145578001723e-12,-9.565388577364764,-5.566829921523383
device_0563__Sparams.csv,428.49920131274644,279.4896025332389,-0.2943431779031188,60000000000.0,90000000000.0,4.8339580497748564e-12,3.762872844298094e-12,-9.960160330847824,-5.197164850968331
device_0564__Sparams.csv,480.91491214662614,263.2884684774724,-0.20148020666068972,20000000000.0,90000000000.0,4.976342835534153e-12,3.0869303172508523e-12,-11.909402923211847,-3.8233188845995496
device_0565__Sparams.csv,465.3000368957742,274.85197340536524,-0.28406817662898926,40000000000.0,100000000000.0,4.174511090479219e-12,3.4744763639914526e-12,-10.999651328130103,-3.5218251767706805
device_0566__Sparams.csv,425.12654262927026,291.6780140196606,-0.2708653888931204,70000000000.0,100000000000.0,4.346911651946216e-12,3.2999077696878846e-12,-8.775400014253446,-3.545063873518186
device_0567__Sparams.csv,509.4875796247453,309.256388156834,0.11099606764504659,100000000000.0,80000000000.0,6.422439637488679e-12,3.228681856388733e-12,-10.726953656012943,-9.305069506757414
device_0568__Sparams.csv,424.6124678275326,291.80581782592515,-0.10057261921172815,40000000000.0,100000000000.0,4.538821867708336e-12,2.4736245774122876e-12,-10.971876828133373,-3.5218251767706805
device_0569__Sparams.csv,438.6019846686072,272.10043614336547,-0.11335241458525905,40000000000.0,100000000000.0,4.709193112943007e-12,2.5922674741098038e-12,-10.355982528228505,-3.5218251767706805
device_0570__Sparams.csv,357.47514134260524,327.96097920087345,-0.4001959422145407,90000000000.0,100000000000.0,3.920871368367427e-12,2.832587557826073e-12,-6.53594902007233,-3.5218251767706805
device_0571__Sparams.csv,369.29399476876756,314.7399670217749,-0.6,100000000000.0,100000000000.0,3.6052503027274083e-12,2.597629839657406e-12,-6.39198839642257,-3.5218251767706805
device_0572__Sparams.csv,508.2611921760431,424.7124599035511,-0.8,100000000000.0,100000000000.0,3.0446634599226188e-12,2.2680096005588214e-12,-6.287054641298654,-3.5218251767706805
device_0573__Sparams.csv,364.70908274825507,335.68125697924114,-0.4,90000000000.0,100000000000.0,3.88647222498896e-12,2.8323160442604635e-12,-6.633877015475474,-3.5218251767706805
device_0574__Sparams.csv,358.3959827130669,298.5895426188541,-0.2241294501115047,90000000000.0,100000000000.0,4.300288949507692e-12,3.1348170217526162e-12,-7.002396011901606,-3.5218251767706805
device_0575__Sparams.csv,466.12906266278094,247.0230248316557,-0.1007190498627529,30000000000.0,100000000000.0,5.191463407328117e-12,2.85477323171361e-12,-10.014800336213499,-3.5218251767706805
device_0576__Sparams.csv,441.0641896246115,292.8249814668685,-0.246279551585496,50000000000.0,100000000000.0,4.083603869236969e-12,3.3411531146787464e-12,-9.283218103329624,-3.5218251767706805
device_0577__Sparams.csv,478.2002210150582,265.48137929116876,-0.13711227793233033,30000000000.0,100000000000.0,4.969584944018587e-12,2.9055812697112913e-12,-10.064735478398797,-3.5218251767706805
device_0578__Sparams.csv,415.8351303978187,374.25473097425447,-0.6,100000000000.0,100000000000.0,3.5159121995392945e-12,2.4612787778456603e-12,-5.8758100090495455,-3.5218251767706805
device_0579__Sparams.csv,560.5012619681911,360.8775974616444,0.041781958729587135,100000000000.0,80000000000.0,6.0579452229773125e-12,3.5051567985064864e-12,-10.743217204628204,-8.17192351144625
device_0580__Sparams.csv,413.5086952827138,279.8922060639463,-0.08924127371581836,30000000000.0,100000000000.0,4.440385227570403e-12,2.5000913049492018e-12,-10.587617045668162,-3.5218251767706805
device_0581__Sparams.csv,429.498050628687,267.63742612546014,-0.10712379204287661,30000000000.0,100000000000.0,4.554770745597343e-12,2.5954699414730996e-12,-10.433664496306385,-3.5218251767706805
device_0582__Sparams.csv,558.18631771639,352.01392997348444,0.03898655872683652,100000000000.0,80000000000.0,6.26799345025348e-12,3.493093398097937e-12,-10.864396918434648,-9.176375916559373
device_0583__Sparams.csv,418.6704414719701,270.2303203850936,-0.3019013218309784,30000000000.0,100000000000.0,4.336213829167478e-12,2.5490318839170373e-12,-11.241743109760481,-3.5218251767706805
device_0584__Sparams.csv,478.0055338441142,400.7434023816012,-0.9999008390894897,100000000000.0,100000000000.0,2.8365903269895692e-12,2.074765278917375e-12,-6.075151163433038,-3.5218251767706805
device_0585__Sparams.csv,464.89537441232176,253.52588882427145,-0.1230693851639337,30000000000.0,100000000000.0,5.0835494589438296e-12,2.8403556447373757e-12,-9.264520179341957,-3.597330120397993
device_0586__Sparams.csv,421.11424937831765,276.1024314090838,-0.22456768831724885,70000000000.0,90000000000.0,4.9200622963530686e-12,3.728297610869658e-12,-7.830546795751267,-5.422611322903512
device_0587__Sparams.csv,411.98989232504306,345.75182147038436,-0.40648236749313826,70000000000.0,100000000000.0,3.750310727184782e-12,2.9162789211854497e-12,-8.014564823365138,-3.5218251767706805
device_0588__Sparams.csv,503.94507822810823,405.2923561672841,-0.8,90000000000.0,100000000000.0,3.005704325667805e-12,2.2215980066097525e-12,-6.5847332808668035,-3.5218251767706805
device_0589__Sparams.csv,492.037364727065,259.631091110395,-0.21244330781192247,20000000000.0,90000000000.0,4.907791437776805e-12,3.1902144629218594e-12,-12.395023687866932,-3.938892873177291
device_0590__Sparams.csv,478.99133305603533,401.2710585291759,0.06258321388339275,100000000000.0,70000000000.0,7.690996871427577e-12,1.3830677311115975e-12,-9.31196823797382,-12.148993427431991
device_0591__Sparams.csv,462.68964957048905,292.55018434799194,-0.27591442159366536,50000000000.0,100000000000.0,4.402746189032698e-12,3.563060201673855e-12,-9.938246171909523,-3.5218251767706805
device_0592__Sparams.csv,356.2389537017236,321.70268382937263,-0.4147624463390184,80000000000.0,100000000000.0,3.9854692646484e-12,2.89194743912428e-12,-7.498995033026253,-3.5218251767706805
device_0593__Sparams.csv,406.3126792157476,294.4088224027922,-0.2950040158494075,30000000000.0,100000000000.0,4.3032919519389795e-12,2.399710334076009e-12,-11.360384789429311,-3.5218251767706805
device_0594__Sparams.csv,413.28970430452296,261.2766690488264,-0.10995552045906336,30000000000.0,100000000000.0,4.538175827168237e-12,2.557882245873497e-12,-10.592536716848347,-3.5218251767706805
device_0595__Sparams.csv,366.1619525117005,334.52827958630445,-0.40039109336728806,80000000000.0,100000000000.0,3.810037017881653e-12,2.773489462593231e-12,-7.3431415352412195,-3.5218251767706805
device_0596__Sparams.csv,478.64056373284154,405.7437490833382,-1.0,100000000000.0,100000000000.0,2.7204223938910466e-12,1.990853289191516e-12,-5.753507970870806,-3.5218251767706805
device_0597__Sparams.csv,464.9834035605528,402.52485276743727,-1.0,100000000000.0,100000000000.0,2.766197187227549e-12,1.9549538952137154e-12,-5.304610753898142,-3.5218251767706805
device_0598__Sparams.csv,368.8459132402925,348.531406998899,-0.4,100000000000.0,100000000000.0,3.899861483122376e-12,2.82508311625115e-12,-6.190013086899183,-3.5218251767706805
device_0599__Sparams.csv,430.8774950847953,299.7983751425028,-0.2547354836653236,90000000000.0,90000000000.0,4.66496274642079e-12,3.464403139144914e-12,-6.991687253183825,-5.386093130181355
device_0600__Sparams.csv,481.71226192556105,270.04356023354273,-0.1328780358338127,20000000000.0,100000000000.0,4.854090647612735e-12,2.9500062749210448e-12,-9.972759212492852,-3.651244070281215
device_0601__Sparams.csv,407.2474137397339,361.58975599454027,-0.4287682766019814,80000000000.0,100000000000.0,3.968793896644313e-12,3.031884033830969e-12,-7.709381520948348,-3.5218251767706805
device_0602__Sparams.csv,550.9307403637154,307.5151593998769,0.06797613559446863,20000000000.0,80000000000.0,5.486114450169215e-12,3.4393685787687998e-12,-11.682092141533168,-4.977307845391304
device_0603__Sparams.csv,451.08339282700706,397.7595787476904,-0.8,100000000000.0,100000000000.0,3.2115960659263072e-12,2.236659985384514e-12,-6.234379697052438,-3.5218251767706805
device_0604__Sparams.csv,448.4616651991822,373.75331667395045,-0.6,80000000000.0,100000000000.0,3.3790974843552485e-12,2.533115136956345e-12,-7.002288586628824,-3.5218251767706805
device_0605__Sparams.csv,406.6202619610922,308.7037931676963,-0.2861814673277594,30000000000.0,100000000000.0,4.239540859411971e-12,2.3379531404050017e-12,-11.161532441959476,-3.5218251767706805
device_0606__Sparams.csv,518.3899866404979,344.0253375655891,0.0835149251979075,100000000000.0,80000000000.0,6.439842666125957e-12,3.217180634779142e-12,-9.346040359973648,-9.374132067272425
device_0607__Sparams.csv,419.41126051563356,370.74293860237987,-0.6,90000000000.0,100000000000.0,3.628556343492542e-12,2.6817230091467537e-12,-6.876203986287829,-3.5218251767706805
device_0608__Sparams.csv,482.08865421634613,266.0836241012937,-0.19681002471706616,20000000000.0,100000000000.0,4.655437757361187e-12,2.9489484745568624e-12,-12.515526179497511,-3.5218251767706805
device_0609__Sparams.csv,518.6870518431747,326.96508438155524,0.09450412424801997,100000000000.0,80000000000.0,6.623232127634571e-12,3.2471317487142773e-12,-10.497188242845493,-10.182402885976176
device_0610__Sparams.csv,408.5387913000179,346.28068106124704,-0.40976625588436943,70000000000.0,100000000000.0,3.748211392660233e-12,2.8993349137119104e-12,-8.165570658603835,-3.5218251767706805
device_0611__Sparams.csv,468.8013774649116,257.7691112416543,0.10491328450269913,30000000000.0,90000000000.0,5.86147148211304e-12,3.1317248892079538e-12,-9.655957772945614,-5.7795542229022026
device_0612__Sparams.csv,473.9558487758131,262.23219538783115,-0.15782312108654153,30000000000.0,90000000000.0,5.1444885371405274e-12,3.0373630600339537e-12,-10.211242570431192,-4.06168510936032
device_0613__Sparams.csv,517.124756576563,337.20867763886366,0.0625489854362982,100000000000.0,80000000000.0,6.586974943977986e-12,3.119585283751136e-12,-9.417849230469917,-10.575291995029021
device_0614__Sparams.csv,387.0766821658491,377.616221200641,-0.6,100000000000.0,100000000000.0,3.6057022938991734e-12,2.3993907694454862e-12,-5.4846426145076475,-3.5218251767706805
device_0615__Sparams.csv,461.64325562825445,261.73458014253515,-0.12090821011066899,30000000000.0,100000000000.0,4.831335558630064e-12,2.6867907737747417e-12,-10.28890845801632,-3.5218251767706805
device_0616__Sparams.csv,496.2444484928013,408.0055001433123,-0.6,80000000000.0,100000000000.0,3.3237486284870742e-12,2.560776988436069e-12,-7.220077516767251,-3.5218251767706805
device_0617__Sparams.csv,465.1765278805216,256.9154720724637,-0.09397863769952207,30000000000.0,90000000000.0,5.5053627604144614e-12,2.9532520117944744e-12,-8.731563688416262,-4.5848958468892285
device_0618__Sparams.csv,429.0514777355928,434.9415277153338,-0.8,100000000000.0,100000000000.0,3.3238119455153136e-12,2.1676528171441587e-12,-4.672014049837552,-3.5218251767706805
device_0619__Sparams.csv,450.8135847151384,325.58291848633655,0.12415267174311717,100000000000.0,70000000000.0,7.2329099210748245e-12,2.3145012475438857e-12,-8.743781272778735,-11.011194556667704
device_0620__Sparams.csv,493.46262809550194,252.73312769188354,-0.18647193750492758,20000000000.0,90000000000.0,4.680850896429243e-12,3.0832945735378836e-12,-12.544827521377897,-3.5218251767706805
device_0621__Sparams.csv,534.1496560903183,399.86990090883626,0.026125034731780284,100000000000.0,70000000000.0,7.078897096881804e-12,2.6311347067278406e-12,-11.18808912758434,-15.149070861155614
device_0622__Sparams.csv,359.28363216900715,313.1599720822832,-0.41321606437041014,70000000000.0,100000000000.0,3.97326982179975e-12,2.964394619232106e-12,-7.556652774596654,-3.5218251767706805
device_0623__Sparams.csv,503.95327804268265,282.91476837121377,0.0950468679005366,30000000000.0,90000000000.0,5.991736247584011e-12,3.266825288509269e-12,-10.785035152658093,-6.676176939337454
device_0624__Sparams.csv,392.963239468817,360.7455242673238,-0.4145196961824468,80000000000.0,100000000000.0,3.865225068458409e-12,2.9132525967198587e-12,-7.407246656667029,-3.5218251767706805
device_0625__Sparams.csv,547.1584742015169,332.0686086256885,0.02948420470086003,20000000000.0,80000000000.0,5.8978229763059135e-12,3.4923421292274738e-12,-11.376079340399198,-6.731704401460719
device_0626__Sparams.csv,418.8534788694458,294.7196770219971,-0.24355707926980935,60000000000.0,100000000000.0,4.142634695743934e-12,3.272695227976732e-12,-8.716189857482115,-3.5218251767706805
device_0627__Sparams.csv,559.5092709115063,357.5491659904936,0.009016333015938382,100000000000.0,80000000000.0,6.431152803913887e-12,3.5055920055881395e-12,-11.281026184159082,-11.218411726574708
device_0628__Sparams.csv,407.897893743882,341.3078594369136,-0.6,80000000000.0,100000000000.0,3.498881908563829e-12,2.6310411066822436e-12,-7.334780947367766,-3.5218251767706805
device_0629__Sparams.csv,489.2213621878363,432.73309019863234,-0.8,100000000000.0,100000000000.0,3.2304597827691245e-12,2.36230973421132e-12,-6.000005071415956,-3.5218251767706805
device_0630__Sparams.csv,358.5314209294229,295.672050008532,-0.23076904966795625,90000000000.0,100000000000.0,4.372512341817964e-12,3.1661800555662116e-12,-7.104190843436818,-3.587205166973566
device_0631__Sparams.csv,466.9155074189197,247.85607343973936,-0.11850836548115765,30000000000.0,100000000000.0,5.194131207300782e-12,2.8655775775896155e-12,-10.222453855887823,-3.5218251767706805
device_0632__Sparams.csv,395.3883047997088,296.42165356651947,-0.4330428259812096,60000000000.0,100000000000.0,4.038012866252171e-12,3.174720973009231e-12,-8.515534663476883,-3.5218251767706805
device_0633__Sparams.csv,409.4654680535064,422.49918592522994,-0.8,100000000000.0,100000000000.0,3.466034918034739e-12,2.275505031773052e-12,-4.917037562702378,-3.5218251767706805
device_0634__Sparams.csv,489.8421428422977,391.7884475344729,-0.6000334192225557,70000000000.0,100000000000.0,3.208270045920481e-12,2.444714424566667e-12,-7.41892143165547,-3.5218251767706805
device_0635__Sparams.csv,548.9228952694267,314.26528932428437,0.04321687986904987,20000000000.0,80000000000.0,5.7178411487269214e-12,3.5066278813934183e-12,-12.375926392268049,-5.796749615368929
device_0636__Sparams.csv,452.3177615854581,381.44953659818134,-0.6002902070639307,90000000000.0,100000000000.0,3.28834968096066e-12,2.3782333846279825e-12,-6.645427712748072,-3.5218251767706805
device_0637__Sparams.csv,404.38550751344195,319.5774490187223,0.15488649057266773,100000000000.0,70000000000.0,7.443887029490585e-12,2.2997190058214795e-12,-9.161039739763861,-9.555198031356303
device_0638__Sparams.csv,441.9468487148545,268.00592720413533,-0.23964979793850757,60000000000.0,100000000000.0,4.4474845656919565e-12,3.5205819370311153e-12,-8.164957271346962,-3.7821658246192436
device_0639__Sparams.csv,477.7580758417106,255.30852198404358,-0.17264336626574356,20000000000.0,100000000000.0,4.858050904003823e-12,3.0417894094622056e-12,-11.677219257852315,-3.5218251767706805
device_0640__Sparams.csv,408.74962495179636,377.88323276901775,-0.6,100000000000.0,100000000000.0,3.68391643075147e-12,2.6717578477379755e-12,-6.280483058461368,-3.5218251767706805
device_0641__Sparams.csv,425.4639385946216,403.3130960888952,-0.6,100000000000.0,100000000000.0,3.4325893024521224e-12,2.3237565037786497e-12,-5.415383937830959,-3.5218251767706805
device_0642__Sparams.csv,551.4559602365008,331.3018839851131,0.02053327823510388,20000000000.0,70000000000.0,6.086498718839135e-12,3.756431297301072e-12,-12.738940656714274,-7.770146464795022
device_0643__Sparams.csv,482.3127921639934,253.91264370805976,-0.0019583212354471803,20000000000.0,90000000000.0,5.139363341864772e-12,3.2019895420650885e-12,-11.631588633210361,-4.289593863315907
